[2024-11-04 13:51:32] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-04 13:51:32] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-04 13:51:32] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-04 13:51:34] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-04 13:51:34] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-04 13:51:34] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-04 13:51:37] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292\
[2024-11-04 13:51:45] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:30] [class-ss-page.php:119] Checking Content Identical:9ab20e323d09738b7d3c6f44607f4d2cd7f699ba===. Value: FALSE
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-float.css
[2024-11-04 13:53:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 588
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1da77494-xBeAyi.tmp
[2024-11-04 13:53:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-float.css?simply_static_page=4043
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-float.css?simply_static_page=4043
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:103] Filesize: 267 bytes
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-float.css
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1da77494-xBeAyi.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-float.css
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:30] [class-ss-page.php:119] Checking Content Identical:fba16a30b184a5d248b788ea035f22de987a9e1f===. Value: FALSE
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-float.min.css
[2024-11-04 13:53:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 588
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1dabc147-zDmHEM.tmp
[2024-11-04 13:53:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-float.min.css?simply_static_page=4044
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-float.min.css?simply_static_page=4044
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:103] Filesize: 244 bytes
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-float.min.css
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1dabc147-zDmHEM.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-float.min.css
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:30] [class-ss-page.php:119] Checking Content Identical:abc251343f85dd43124f048b2980a988aa3bdf7f===. Value: FALSE
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow-rotate.css
[2024-11-04 13:53:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 588
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1dadc294-Hm9WcE.tmp
[2024-11-04 13:53:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow-rotate.css?simply_static_page=4045
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow-rotate.css?simply_static_page=4045
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:103] Filesize: 259 bytes
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow-rotate.css
[2024-11-04 13:53:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1dadc294-Hm9WcE.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow-rotate.css
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:30] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:30] [class-ss-page.php:119] Checking Content Identical:4321b6b8da55edf445b78a916e52920d773b27ec===. Value: FALSE
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow-rotate.min.css
[2024-11-04 13:53:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 588
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1db6020d-JnHNld.tmp
[2024-11-04 13:53:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow-rotate.min.css?simply_static_page=4046
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow-rotate.min.css?simply_static_page=4046
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:103] Filesize: 239 bytes
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow-rotate.min.css
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1db6020d-JnHNld.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow-rotate.min.css
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:31] [class-ss-page.php:119] Checking Content Identical:d2fb55c5c2550d1767234c8b3649b04cf2a03e10===. Value: FALSE
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.css
[2024-11-04 13:53:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 588
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1db97882-VQnzjJ.tmp
[2024-11-04 13:53:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.css?simply_static_page=4047
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.css?simply_static_page=4047
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:103] Filesize: 218 bytes
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.css
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1db97882-VQnzjJ.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.css
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:31] [class-ss-page.php:119] Checking Content Identical:982249600cc15da0bcb603849eb5d124341ddc46===. Value: FALSE
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css
[2024-11-04 13:53:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 588
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1dbc8d8b-nMhX35.tmp
[2024-11-04 13:53:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css?simply_static_page=4048
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css?simply_static_page=4048
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:103] Filesize: 198 bytes
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1dbc8d8b-nMhX35.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:31] [class-ss-page.php:119] Checking Content Identical:3c9d293b60aff72e6ae2c13fd5848565c0964d0c===. Value: FALSE
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-hang.css
[2024-11-04 13:53:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 588
[2024-11-04 13:53:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1dbf20b1-YndhVO.tmp
[2024-11-04 13:53:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-hang.css?simply_static_page=4049
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-hang.css?simply_static_page=4049
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:103] Filesize: 649 bytes
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-hang.css
[2024-11-04 13:53:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1dbf20b1-YndhVO.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-hang.css
[2024-11-04 13:53:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:32] [class-ss-page.php:119] Checking Content Identical:5eddc4aa30be2758dbda6546719de123b72b6a13===. Value: FALSE
[2024-11-04 13:53:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-hang.min.css
[2024-11-04 13:53:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 588
[2024-11-04 13:53:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1dc4a5cc-3WzUPg.tmp
[2024-11-04 13:53:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-hang.min.css?simply_static_page=4050
[2024-11-04 13:53:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-hang.min.css?simply_static_page=4050
[2024-11-04 13:53:32] [class-ss-url-fetcher.php:103] Filesize: 568 bytes
[2024-11-04 13:53:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-hang.min.css
[2024-11-04 13:53:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1dc4a5cc-3WzUPg.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-hang.min.css
[2024-11-04 13:53:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:32] [class-ss-page.php:119] Checking Content Identical:825625676d3daa8eb845fd217b99e76bb2c0d6b0===. Value: FALSE
[2024-11-04 13:53:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pop.css
[2024-11-04 13:53:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 588
[2024-11-04 13:53:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1dc78e81-bBg2Ex.tmp
[2024-11-04 13:53:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pop.css?simply_static_page=4051
[2024-11-04 13:53:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pop.css?simply_static_page=4051
[2024-11-04 13:53:32] [class-ss-url-fetcher.php:103] Filesize: 310 bytes
[2024-11-04 13:53:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pop.css
[2024-11-04 13:53:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1dc78e81-bBg2Ex.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pop.css
[2024-11-04 13:53:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:32] [class-ss-page.php:119] Checking Content Identical:190bc2b9f9477d2456cb09e5d59aecadf35fef78===. Value: FALSE
[2024-11-04 13:53:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pop.min.css
[2024-11-04 13:53:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 588
[2024-11-04 13:53:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
